epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,3891.12,0.99434,1.12274,0.96924,1.09427,0.91591,0.81214,0.92105,0.70413,0.88372,0.7832,0.87749,0.57623,1.12464,1.56545,0.88129,0.88612,0.007723,0.007723,0.007723
48,3973.92,0.98364,1.12212,0.96335,1.08273,0.90922,0.73159,0.9057,0.72136,0.89077,0.71649,0.88088,0.55983,1.03534,1.46368,0.86622,0.8818,0.0076735,0.0076735,0.0076735
49,4056.66,0.99743,1.11617,0.99332,1.08962,0.92581,0.72841,0.91426,0.68684,0.9073,0.71395,0.88877,0.52382,1.05306,1.52169,0.90422,0.95261,0.007624,0.007624,0.007624
50,4139.33,0.99791,1.13513,0.97709,1.09679,0.75033,0.76953,0.87488,0.69637,0.75033,0.76953,0.88164,0.56816,1.03145,1.39004,0.81842,0.89766,0.0075745,0.0075745,0.0075745
51,4222.06,0.98677,1.1262,0.96919,1.08043,0.77878,0.8579,0.90895,0.73388,0.78039,0.85568,0.89857,0.60901,1.10308,1.30649,0.86355,0.88731,0.007525,0.007525,0.007525
52,4304.9,0.96434,1.09551,0.96637,1.08381,0.7748,0.82732,0.91491,0.71187,0.957,0.71345,0.88026,0.51323,1.09456,1.32603,0.86721,0.90128,0.0074755,0.0074755,0.0074755
53,4387.54,0.97512,1.04996,0.95501,1.08563,0.7368,0.73816,0.78092,0.54974,0.71953,0.72296,0.78954,0.46678,1.03363,1.37528,0.88051,0.8821,0.007426,0.007426,0.007426
54,4470.3,0.97916,1.08278,0.978,1.08642,0.93203,0.7284,0.89785,0.70146,0.91098,0.71252,0.8743,0.57261,1.08714,1.51391,0.84798,0.88812,0.0073765,0.0073765,0.0073765
55,4553.03,0.95249,1.09422,0.94465,1.07539,0.72097,0.90538,0.84987,0.61492,0.72097,0.90538,0.85172,0.53386,1.14247,1.31142,0.88311,0.90721,0.007327,0.007327,0.007327
56,4635.75,0.96758,1.04758,0.92531,1.09473,0.80363,0.70985,0.84436,0.64095,0.78333,0.69391,0.83924,0.51778,1.11681,1.43733,0.85521,0.89852,0.0072775,0.0072775,0.0072775
57,4718.52,0.94093,1.04059,0.91632,1.07106,0.76754,0.71736,0.87572,0.69524,0.74805,0.70149,0.8601,0.54863,1.03437,1.3473,0.84413,0.88965,0.007228,0.007228,0.007228
58,4801.26,0.96999,1.03959,0.97081,1.08288,0.79296,0.72655,0.89048,0.70954,0.79851,0.72539,0.8785,0.5544,1.08468,1.39421,0.88437,0.89198,0.0071785,0.0071785,0.0071785
59,4883.99,0.95832,1.023,0.93281,1.08522,0.77624,0.76111,0.85179,0.68819,0.78393,0.68141,0.82899,0.55209,0.90523,1.3442,0.85487,0.87119,0.007129,0.007129,0.007129
60,4966.65,0.95649,0.99612,0.95921,1.08196,0.8935,0.74654,0.88251,0.68012,0.89738,0.74089,0.87687,0.55218,1.0498,1.30309,0.85112,0.90234,0.0070795,0.0070795,0.0070795
61,5049.38,0.9434,1.06233,0.92416,1.07871,0.7887,0.81804,0.89423,0.68147,0.91533,0.65581,0.86195,0.57008,1.06176,1.25368,0.82468,0.87847,0.00703,0.00703,0.00703
